"model_name","mean.IC","min.IC","max.IC","mean.Pa","min.Pa","max.Pa","mean.D","min.D","max.D","mean.P","min.P","max.P"
"ensemble","0.07","0.03","0.14","0.05","0.04","0.08","0.04","0.01","0.07","0.84","0.77","0.9"
