"model_name","mean.IC","min.IC","max.IC","mean.Pa","min.Pa","max.Pa","mean.D","min.D","max.D","mean.P","min.P","max.P"
"ensemble","0.1","0.04","0.22","0.04","0.03","0.07","0.03","0","0.06","0.82","0.73","0.89"
