"V1","V2","V3","V4"
-1.16948452869355,-0.894897994059157,-0.899116144818804,-0.78982884771948
-0.934266918347201,-0.727751248764396,-0.780340877858586,-0.705426581814794
-0.515610241088591,-0.430251835788222,-0.568936389338994,-0.555201553405043
-0.00133672584165066,-0.0648066459563387,-0.309249310747879,-0.370666688359449
0.150384815082082,0.043007397895085,-0.232636141775124,-0.316225008496883
-1.0971775138709,-0.843516287681862,-0.862604061493026,-0.76388318879178
-0.890973133232232,-0.696986480502349,-0.758479288170734,-0.689891632888506
-0.458423643877745,-0.389614769608521,-0.540059498105113,-0.53468149805346
-0.8954536915911,-0.700170386442407,-0.760741786775416,-0.691499375087102
-0.573988387838412,-0.471735622700285,-0.598414964325973,-0.57614916807448
-0.200474229364354,-0.206314696866869,-0.409805600338073,-0.44212246286192
-0.639234027091652,-0.51809948223358,-0.631361341975516,-0.599561019701
0.155957986703163,0.046967719981774,-0.229821918188147,-0.314225207919016
-0.953350956774212,-0.741312456641044,-0.789977536251253,-0.712274436800992
0.673301090436748,0.414594173895804,0.0314151769660238,-0.128588893780023
-1.21824031952796,-0.929544089392942,-0.923735823862764,-0.807323707973949
0.521890610840649,0.307001171693535,-0.0450409187664396,-0.18291895665588
-0.948277071740386,-0.737706929962343,-0.78741543195757,-0.710453793384182
-0.0653277070681438,-0.110278939567678,-0.341562137440709,-0.393628335682656
0.0794519579467644,-0.00739782553682167,-0.268454331706111,-0.341677583499659
-0.689169336237429,-0.553583748852541,-0.656576629495007,-0.61747912215238
-0.965053483284817,-0.749628327272894,-0.795886833214008,-0.716473611143638
-0.676610634491455,-0.544659476053083,-0.650234999077304,-0.612972729613911
-0.458669112928728,-0.38978920107597,-0.540183449930055,-0.534769578805925
-1.01013117331258,-0.781660746794767,-0.818649221876633,-0.732648672077596
-0.810918890708982,-0.640099557516029,-0.718055171910916,-0.661166064873864
-1.30155772286204,-0.988749829869588,-0.965807702787417,-0.837220183923758
0.82485210512762,0.522287041000435,0.107942237169959,-0.0742084032154363
-0.100640608843817,-0.135372454419845,-0.359393707659323,-0.406299533732614
-0.879281268900996,-0.688678186465535,-0.752575375172211,-0.685696284416283
-0.432315472853383,-0.371062179919784,-0.526875940212931,-0.525313199524117
-0.790076229896259,-0.625288664262757,-0.707530481184965,-0.653687169915759
0.565995116573754,0.338342041857414,-0.0227699483451153,-0.167093099846099
-1.09072828253158,-0.838933433420089,-0.859347463601025,-0.761569034942583
-0.521492096936848,-0.434431510345248,-0.571906485827814,-0.557312118003444
-0.376170018995002,-0.331164955125656,-0.498524783763325,-0.505166733794291
