"V1","V2","V3","V4"
-2.77522330635,-1.13640040115947,-1.28928652998076,-4.98734229171208
-1.30418213399438,-0.152884414611093,-0.948530269509251,-4.65783302399295
-1.59641368445917,-3.99469043590915,-3.81310545656347,-1.58645299768106
-1.83345658366779,-0.199314275726222,-1.62632628652922,-0.367280281959241
-2.40925417060243,-5.47451387786845,-3.35061812547947,-1.92233755062134
-2.10025070691676,-1.06181689033691,-3.04931235673068,-2.60448663553054
-4.98587386683749,-3.6396191460903,-4.14054801715489,-6.65861066307117
-2.30003677236652,-1.07795094144726,-1.09144453270257,-2.15805606086604
-3.531384459966,-5.92777418643431,-5.02667696371749,-7.1876426670197
-0.732594177308573,0.742688828902009,0.363829761629027,0.605857369549901
-2.79774680209985,-3.41595523154688,-0.316277021198971,1.9501407402158
-1.81056915992351,-2.51669072404787,-3.86995090477159,-3.73393063901259
-1.11926295057009,0.423587998746408,0.781006918848855,1.71442473255413
-3.76455347889965,-3.94895484486291,-3.13693935341332,-2.12036937983231
-2.92116518626024,-2.97272607059224,-2.77227024524089,-0.853826047343448
-1.98342416502683,-3.42767244015773,-1.58139091022315,-1.19817774671857
-6.33715168156141,-5.98943602527965,-5.06565050240672,-3.84532355406417
-5.21356247136043,-6.7630343221946,-8.20019693088212,-7.84582530248816
-3.71900080630526,-5.4961735018341,-5.78372854462713,-6.04904822247446
-4.89031413793846,-4.9584886995924,-4.48678124265795,-3.86720243236152
-2.37055318237777,-2.66264705385856,-2.32733203069863,-0.507127177314642
-5.0323401468281,-6.33150993189882,-6.38926187905926,-6.05756811753558
-3.40796570972214,-1.1453071656175,-2.71276743319128,-3.5262589085021
-1.81649902594196,-0.402254208891288,-2.74007365132353,-1.89007730231462
-2.23735114996416,-2.01642765366572,-1.41907925127252,0.985527136355954
-2.64914894773995,-1.88094069724016,-1.99495454811485,-3.64479191101478
-1.51923639650545,-3.0531500190482,-3.09733725540721,-2.26045244354797
-3.17941002706809,-3.65007361433281,-2.28160611063348,-3.3761531769201
-3.04696379117786,-3.30021287855676,-1.13986725012915,-2.7292454488919
-3.4164154616652,-1.94636648293352,-0.898289140991724,-0.0933761033984312
-0.795636029688775,-0.684576253934121,-2.19188349380165,-2.72953635370466
-1.80938429448048,-3.6371162004931,-2.68663462476672,-3.07319955457945
-3.88777769493992,-2.72289810670145,-5.3553300689465,-6.16904588014556
-2.44824643648632,-1.36661721030402,-0.887371104439075,0.146939931842728
-2.61082472173474,-3.1976904257043,-3.68697683887091,-3.13919683529616
-2.58215595498158,-0.975439012451088,1.39310575815186,1.67150019527229
0.14323966989321,-1.09216802828847,-0.40128401936324,-1.66213925783486
-2.05596354792474,-1.87926074966785,-1.86774656161578,-2.3671611584165
-4.04518957260288,-6.81031056363014,-6.79649545053169,-6.05259834757165
-2.48208609562427,-2.13460120090231,-1.17737803143396,0.64484172862297
-2.32979311332056,-2.35325700282985,-2.94972370539952,-1.71279582863813
-4.14505165566867,-2.66064046523989,0.225043734430424,0.701856678860376
-5.66714331056873,-6.13589502028182,-6.84760462062806,-9.52165688797348
-1.90535667397111,-2.39621442186324,-3.19778516222949,-1.28077473001191
-2.12730876773617,-2.42002047580209,-3.31727956029337,-1.4755109741959
-3.50566009937252,1.74457942037747,3.07477556018821,2.91781509803836
-3.34507412824306,-3.48406001032133,-6.40578974927525,-6.72696474460255
-0.325211259657248,-1.26518748639099,-0.092353411857278,0.285716901665462
-0.215563854439946,-1.44882442015945,-1.95334746007159,-0.581083932012196
-5.13717413555375,-6.89690667500858,-9.00038976200635,-7.93490162697764
-2.89855042102578,-2.61351841200629,-1.30695001737303,-2.22506960151361
-4.01055675483515,-4.60189448418227,-5.07140305311637,-5.45656154772062
-2.23442300884174,-0.177670430218057,-0.0361264820035161,0.347029061740637
-0.733820847551001,-3.86402929975272,-2.94452092049635,-5.36855079903072
-3.89365432164596,-2.7590567453077,-2.36324924691558,-4.1866669516547
-3.85135728465204,-4.96904255779468,-5.40658863789574,-5.46377000602918
-2.93407529708558,-4.51626292351041,-4.89919996349845,-2.50524809774013
0.271368504808999,-0.612764601324705,1.04592051011951,4.0600527490319
-2.91663274548346,-2.05789560140943,-2.43407998370913,-5.52796746421874
-0.676530643417992,-2.02935124664836,-3.13370575626024,-3.75723188460434
-3.43461456920846,-2.35822369694922,-3.57453426845857,-5.18738790172924
-5.13224063769588,-5.08522522994019,-6.5962015545528,-6.2289654619983
-2.80514198926662,-0.0779932004799626,-1.83217911315323,-2.04094543430472
-4.85439140331763,-7.17382131341049,-8.84588086158094,-7.65749280345575
-3.65040497174094,-4.94737700926371,-5.01362639166888,-6.18132104086223
-3.77743976729472,-3.7248125874496,-6.46733682383751,-6.30948070617982
-2.04175146344811,0.347588051689965,-0.239826343697231,0.076778988346055
-3.91942802717555,-4.32650187104297,-4.07949435024502,-2.51389319037454
0.48983727399692,-0.741728558038874,-0.796232503598523,-1.71409831453414
-3.18655281858059,-4.12886608481655,-3.21083447455828,-3.36025927611017
-4.63398504142866,-3.17021127972837,-4.86435527472675,-6.54619097599427
-4.21536923759851,-4.7268330957906,-6.60410223458418,-4.11201373921825
-2.94097039716388,-2.28139655588024,-0.861116666972221,-1.19770339208022
-1.57477888187556,-3.28645455467145,-4.1578368468727,-5.64503166062967
-0.689706947863858,2.11322520474363,1.63053257191105,3.1192530842598
-0.844538195782728,1.37520492256119,0.264707165356852,-0.284991434804614
-4.02631887876791,-5.52038431456173,-3.97626257730679,-5.24430206789248
-6.2187140362158,-6.03928325754361,-3.30930188181513,-3.28124765433503
-3.52398085200687,-4.10144112333854,-3.79935556044022,-3.16301098391873
-3.59049933982575,-5.32940486557452,-8.15242445552025,-8.49109133649917
-3.40684710985474,-5.0411781179615,-6.37545123493941,-4.74776845681234
-4.3268357691858,-0.57050832328326,0.0201776290441252,1.39020319706466
-2.4317809583937,0.0345783662152646,-0.792072348641336,-2.83490261351863
-3.34080194833058,-3.3532631466686,-4.53370462854346,-4.76935449969966
-3.6054147774616,-2.10899206359029,-1.50401286236691,-0.382478927380599
-2.21537011753851,-0.332684335738599,2.5992896817874,0.302756718235179
-3.6210925711134,-5.25523466676573,-7.55586482177074,-5.93143123511075
-6.99774692026578,-5.95839399600981,-8.25611520385404,-9.14380696232223
-2.93343342562705,-1.70348296332478,-2.94047931142098,-3.61351404503233
-2.66942463661423,-0.842444391737751,-2.87016987542739,-0.117087995889969
-2.40968984069947,-3.04696680742165,-1.48073160714212,-1.25309029320492
-2.52986955028616,-4.65672517417796,-3.8104967362098,-1.93579891982153
-4.80458733933867,-5.54943932252705,-3.40087745112051,-5.04040104293083
-4.41005305930373,-2.75002348916754,0.414290125982254,0.771737887287567
-3.28668281219386,-2.60438702900622,-1.98011521697432,-3.2863097512833
-3.66922764394164,-3.09707490781051,-3.01551222344221,-4.32409520186958
-4.86312537604588,-3.90683361469588,-2.75963260279556,-1.60859815505495
-4.92246539452281,-5.42760426872807,-2.47728157742162,-0.917004765352443
-4.93700929128809,-4.74200278429532,-4.89512018500539,-7.2363015866923
-4.31929417782496,-4.23896097230496,-4.91025806457761,-3.87938400896583
-2.50512515819813,-3.97750619324478,-4.01768602397713,-6.02387802735338
-0.871867358981133,-0.562947637365683,0.0164952032922072,1.84260369265144
-1.29718781694496,0.631285836326673,-0.111633453296335,-0.348696113794757
-4.21661865636816,-3.39883107905031,-2.56184772373614,-2.76682651357356
0.585750323117823,-1.03890628553336,-1.08047068960662,0.864108112509091
-1.96568569725804,-3.92927601910313,-3.44619645097414,-1.43810996801252
0.94268446680192,-0.0106403203584936,-0.798100181986161,0.285373502754474
-2.64500243360126,-2.66918408122737,-1.75029999541856,-1.40231558140174
-1.45920098172381,-2.07943546802094,-3.15078884515114,-0.169426748874053
-3.73104198615725,-4.85421601602291,-5.19747818289738,-4.22380787685926
-2.43864095097702,-4.13246082236124,-4.06667648363331,-3.01869390474472
-4.3231055398928,-2.85511732798709,-1.2714250398318,-0.512963363241284
-3.40501781860256,-5.42573630272596,-6.54024133435097,-6.8847472824122
-2.53151264794521,-5.12308838079827,-5.12699624079311,-7.05145728406828
-3.79265167671162,-2.03667134991299,-1.24864068982468,-3.10678882902301
-1.15135930106035,-0.253236545797488,-1.10439055643959,0.122318031511812
-0.431913738269544,-0.525467797491818,-1.46613892547903,-3.71802342057765
-1.90879944510727,-2.85312877975654,-1.51569327393912,-2.64761063729631
-4.31699036494181,-4.62876858956385,-5.91310601923908,-5.20880233440906
-3.34449799378299,-3.18484913083581,-3.00160861519871,-4.22653073570393
-0.629248823742133,-0.949192131656336,-1.24666110573466,-0.0839421508938267
-4.58218148925932,-4.16202870132516,-4.60787076921014,-5.07833703791719
-3.48658610502721,-3.79500707291638,-5.52576116205403,-2.23928382017512
0.269635565450671,1.2361825908183,1.82524740142833,2.55535706747906
-6.48397767821723,-7.29058535619948,-7.26324527105515,-9.25073998139732
-1.13120363347787,-2.31730009488469,-0.350389244200495,-1.52154266425567
-2.74794343799821,-4.60873707375273,-4.973696364502,-6.50512568410046
0.419657730907669,-1.83726582448516,-1.31900827129104,-2.83099094294826
-4.72470188463464,-3.26760149515109,-2.58062323075709,0.332126732333149
-2.88392431705659,-1.27608518435172,-2.76454295906046,-4.78770947878388
-3.85886317740021,-4.91431305346774,-3.94086168855278,-3.39801962065734
-4.70173084404066,-4.31665160753039,-4.23166466501735,-4.7696828085555
-4.18914780943397,-3.90001522745736,-2.54472130056932,-2.05350153894842
-4.82571832581424,-3.38262144561362,-2.12222418626555,-2.4436249719402
-3.42031087318575,-2.06146018773595,-2.54509131470946,-3.663768273095
-3.71088326633634,-4.08992913702742,-4.0125132055728,-4.42186127906053
-5.89411052796377,-6.24943624121774,-9.53542639994565,-12.0912898591636
-3.07095893827374,-1.7757050076845,-0.392663951592717,-0.7478708198699
-5.66523852138547,-4.88463675577067,-2.82086836438725,-2.95385538402816
-3.58427836990119,-4.15335049423985,-4.36806252646614,-4.06374924580449
-3.77407817742197,-3.08284492462129,-2.4043038585811,-3.61111204145603
-4.48685258628131,-4.71956630122249,-5.20635799928244,-5.0051832144507
-5.02260301480418,-2.72281584464694,-2.14787790581615,-1.95602993424875
-3.56625486494864,-7.50640446343554,-7.84709920002532,-12.2433797816516
-1.79183397046594,-1.55917266485458,-2.11223534975402,-0.620169097493852
-2.46705202199806,-3.81534253429013,-2.75263549274316,-4.3182803941088
-3.64723474101268,-5.5082040588168,-5.56875048527804,-6.03811596698321
-5.01124059585538,-3.79077144555181,-4.35059699834236,-3.64340025329813
-4.05114955659834,-4.82259127321504,-8.53642339645759,-4.90653350225138
-5.6230831212434,-4.95231145665106,-3.94859793288262,-3.92999101348026
-4.20442238979555,-2.41777043379979,-0.753467108784487,-0.706426594013377
-5.40976058682056,-2.81376534813636,-4.20832891289292,-6.68188590061705
-0.821383699527008,0.16782833879468,-0.190325377843982,-0.553510721569737
-0.96720493143406,-1.15799066267389,-1.50322600793492,-4.72974352707566
-2.12247620426817,-3.01020550149941,-3.26398529659775,-3.5627164092576
-5.57150292939998,-4.43746116563045,-5.41216293971037,-6.02949739117379
-6.14326130830755,-6.2305350130392,-6.23623442294473,-5.67546354466219
-2.92004645706312,-2.51678312609681,-1.9315941911216,-5.77999936424888
-2.40408994947679,-1.9092707402988,-3.75679914037208,-5.31918728331528
-2.98126088821092,-1.96728230923029,-3.63622953959144,-3.96923826705341
-1.69031617061081,-5.32607060789736,-5.22756945210571,-7.65843500230805
-3.59855047252246,-2.11127818501668,-2.80908880859748,-1.9934574116352
-2.15135308534518,-3.75821136131869,-2.04833072226398,-2.0815705204798
-3.4844840622863,-1.1879604159921,-1.67443031712947,-0.834590107453123
-3.67724734608274,-1.47532798804682,-1.04044312945322,-0.740354636057021
-3.03195777627965,-5.67057308293248,-4.87901801416024,-3.34295097875794
-0.620691046313661,-2.45837698376421,-3.44138030780568,-1.37371647996713
-4.83242950696372,-7.95378807545309,-8.45749217423246,-7.11112237667296
-1.59091746201704,-1.77305980213724,-2.99611214697687,-3.9306792552864
