"V1","V2","V3","V4"
-3.46809677307048,-4.84587455363603,-3.78746032208861,-2.67205373505897
-4.17185367227269,-3.3443810521684,-3.05706388438388,-1.83147112111326
-2.33063720699443,-2.57455784058974,-0.0924749708058055,3.03607119685812
-4.02593924282968,-5.2881639989199,-6.65733051821767,-4.88205554022988
-4.79929462840642,-4.08062563704398,-3.68601238486247,-1.14213144676367
-1.26741129292894,-1.58176966266745,-1.26808347124207,0.989103481521636
-4.79691027226335,-6.37948001421791,-4.62000372190698,-2.66987727331254
-3.21276502905747,-2.76261450538629,-1.8239365107432,-4.33897465681353
-4.38444377499548,-5.55666283568421,-6.42522002645727,-8.43804294288795
-3.37983266807137,-4.99107621267869,-5.52252649954253,-5.14400393664326
-3.59376261959277,-1.5766164895602,1.16048844281113,2.24775413382616
-2.34164589681065,-6.57364677162719,-6.06905170677631,-5.8517896100038
-5.77918483183968,-4.98355368938802,-2.7512299274983,-3.81434159558055
-1.16390550985403,-3.81712758636788,-3.70151701479062,-3.52633151596709
-5.23100847628642,-6.36151816247313,-5.56803632953994,-7.32759066255079
-4.49904420462549,-5.49075301338707,-7.95392183236756,-7.4578715897915
-1.62890658418933,-2.04042280854417,0.198389638558855,1.71751274396671
-2.55298084453067,-3.50760215870175,-3.30734083421736,-2.16429375031665
-1.50421479330444,-3.07595519317832,-0.0223591229758193,0.561669222019475
-3.90226939266578,-3.76936071234583,-3.2204585659192,-2.48357770445779
-3.38307357248635,-4.4364588957077,-2.36867821738342,-2.43438124290186
-4.9823776612107,-6.9874184159202,-6.64406601012691,-5.95125487261141
-5.42766559460596,-4.14862132548959,-5.57602983466619,-4.43502049688954
-2.49221205897353,0.0950262844010382,1.52778808013697,-0.750253967441727
-3.82607725565326,-5.24433108405717,-5.13895830240086,-3.97904546313036
-3.91313049871423,-6.99530574020929,-4.55286293121175,-4.36718511142673
-3.26376170545089,-1.68612911326099,-3.83316435409737,-4.34722805929236
-0.350291151699128,-2.02219963994631,-3.05368422765441,-5.9313115397893
-5.06871157652784,-4.11734691743891,-5.96364604130983,-7.06958292682474
-1.53726863666663,-1.75520923227016,-0.444990188787997,-0.419567217074248
-2.16145641346853,-2.28983480936023,-2.72367666594859,-0.990065900621245
-4.75797763302892,-4.48615165925911,-3.99029892490421,-3.91388767376548
-2.44563589906982,-0.785855624629425,-2.16675670346996,-3.81608283195143
-4.50863497625434,-2.97293678363653,-2.35467507849385,-1.92898787102555
-0.348228731495887,-3.04745209502572,-3.65632246204095,-3.71459453821511
-1.61866908553903,-3.29065198602889,-2.61290615798771,-4.23224513734379
-5.6036554443614,-7.76793162969364,-6.62986911673084,-7.25655917085695
