"V1","V2","V3","V4"
0.719940554249545,0.509337466060494,0.28486502788856,0.112849514007238
0.858416867547766,0.600856347198286,0.34534978087787,0.152823837323863
0.68303852240101,0.484948943676772,0.268746673579434,0.102196906951064
1.89847863928495,1.28823231350226,0.799635989535593,0.453061217583597
0.443025697139347,0.326324665607189,0.163912019157676,0.0329117703913976
0.609313517013824,0.436224148481061,0.236544496660006,0.0809145148099585
0.888164288067278,0.620516392861244,0.358343088825901,0.161411103819915
0.944611701016045,0.657822441478155,0.382998625558302,0.177705927691645
1.44322847798212,0.987357857735176,0.600788310110125,0.32164295041271
1.40113661765897,0.959539381997112,0.582403102460759,0.309492181855403
0.367718909613057,0.276554471901606,0.131018939226116,0.0111727610199591
1.37670097046041,0.943389882936766,0.571729911864215,0.302438279001544
1.53543020282341,1.0482939015644,0.641060891170277,0.348259065987788
1.2174687487453,0.838153439061576,0.502179232986478,0.256472292749756
0.760611467691638,0.536216839177948,0.302629583391254,0.124590094073198
1.19106511667418,0.820703300423646,0.49064645076687,0.248850286501862
1.43445161610362,0.981557236965531,0.596954684632248,0.319109310499283
1.44795014887647,0.990478406131209,0.602850677968852,0.323005967627927
0.267127677986478,0.210073809964059,0.0870819246356058,-0.0178651756501096
0.883031195388866,0.617123936147776,0.356101016984659,0.159929320391011
0.561405804166971,0.40456198061144,0.215618996054106,0.0670848687348508
0.897262123881042,0.626529145039719,0.362316911776746,0.164037400127485
1.32512952650939,0.909306358205046,0.549204138507138,0.287551013986311
0.971602721453606,0.675660784602535,0.394787971802519,0.185497496891593
1.0107474535668,0.701531505739681,0.411885910044133,0.19679751016004
0.652355142421446,0.464670323179359,0.255344550033985,0.0933394545641815
0.50873615192005,0.369752650923597,0.192613538800726,0.0518805810285599
1.14651101171687,0.79125752923961,0.471185764900697,0.235988735278943
1.65520465093249,1.12745273543826,0.693376899126866,0.382834672456106
1.05096186006259,0.728109173793195,0.429451068919145,0.20840630915938
0.672976303650323,0.478298831611444,0.26435162000555,0.0992922196724794
1.02373731307602,0.710116493165366,0.417559721146315,0.200547327233381
0.905639191599419,0.632065542178992,0.365975912075444,0.166455630404157
0.95678705718641,0.665869124319618,0.388316671605177,0.18122061993364
1.50800691258794,1.03016987168744,0.629082734787138,0.340342712322901
1.08513694044108,0.750695456201639,0.444378324316473,0.218271719928076
0.565212833057362,0.407078042862154,0.217281859518434,0.0681838538256254
0.583085803709235,0.418890274410703,0.225088553597122,0.0733432914973077
0.486033058400328,0.35474819515926,0.182697106373208,0.0453268190238588
1.03037245751867,0.71450165464978,0.420457870751135,0.202462711914599
1.62696410244149,1.10878858025493,0.681041774374649,0.374682398690796
0.888750550560924,0.620903853259298,0.358599161083102,0.161580341763295
1.40727674860796,0.963597389472233,0.585085036250923,0.311264669683215
0.29891276741799,0.231080549328732,0.100965261339319,-0.00868968988420293
0.938163816228351,0.653561039745107,0.380182268670989,0.175844599749902
0.417691864577951,0.309581556582052,0.152846512225465,0.0255985859951788
1.01513724219673,0.704432713421149,0.413803315805683,0.198064722044909
1.1381348988593,0.785721763167058,0.467527181673475,0.233570780644464
0.829932007214452,0.582030726520062,0.332907943713379,0.144601037413379
0.928928350961011,0.647457328374385,0.376148330865081,0.173178573584249
1.7117303532088,1.16481052540712,0.718066631676048,0.399152096314916
0.965254876135998,0.671465498872678,0.392015310927131,0.183665047608057
0.549651631136218,0.396793657359232,0.210484917629967,0.0636917605428454
1.23671912350414,0.850875995847282,0.510587560262872,0.262029349305116
1.23547471317399,0.850053566087428,0.510044017113553,0.26167012208646
0.787032118115471,0.553678225231132,0.314169799018318,0.132217013053943
0.272355534409766,0.213528895958282,0.0893653881167943,-0.0163560365205365
1.99822518439623,1.35415472281919,0.84320405543001,0.481855316365008
1.10455687689694,0.763530076172924,0.4528607140597,0.223877724306622
1.75385904733087,1.19265334457247,0.736467927876415,0.411313497782299
-0.362624672255465,-0.206128998410228,-0.187986167817074,-0.199657450865883
0.993240424095726,0.689961124415413,0.404239054579009,0.191743709696106
1.46957840338342,1.00477250167936,0.612297633915937,0.329249453014293
1.81036427223044,1.22999760105994,0.761148716158924,0.427625010382649
1.29108097785943,0.886803700511524,0.534332150614865,0.277722129466079
1.56830872805127,1.07002329174418,0.655421827201101,0.357750196754694
1.36723783181086,0.937135702415704,0.567596529121069,0.299706529758969
1.3033288750881,0.894898325678536,0.539681881705115,0.281257762327082
1.39134091421049,0.953065409674992,0.578124459497746,0.306664430253439
2.6130304665603,1.76047902624056,1.11174345211464,0.659332781937533
0.513059524352453,0.372609964194953,0.194501934782872,0.0531286203741687
1.29877918931711,0.891891442108543,0.53769463483608,0.279944392511936
1.29774724587515,0.891209431539687,0.537243894614167,0.279646498671387
1.34406225888039,0.921818985398865,0.557473723489564,0.293016375874127
1.69749783808765,1.1554042679134,0.711850043863912,0.395043558562064
1.04545707548847,0.724471066212711,0.427046646622692,0.206817228448658
0.231127377221005,0.186281240908696,0.0713574353891949,-0.0282574776114968
1.00040570763741,0.694696654392714,0.407368762431527,0.193812131032062
1.46271460743267,1.00023622460201,0.609299612140502,0.327268062897965
0.743538485376491,0.5249333192607,0.295172314393208,0.119661591148839
0.780606710321712,0.54943167852482,0.311363259805911,0.13036217360544
0.13438888008225,0.122346848013474,0.0291032479066498,-0.0561832352351919
0.871545930196851,0.60953333386419,0.351084394201962,0.156613838535468
1.53849149391977,1.05031710632269,0.642398025524751,0.34914277697877
1.56447896741709,1.06749220610276,0.653749034790259,0.356644649631365
0.791577699552185,0.55668239624999,0.316155253164547,0.133529198060067
0.996744171003913,0.692276747854468,0.405769448198186,0.192755145575583
1.01898179670399,0.706973576321071,0.415482569998598,0.199174539754675
0.828615921302512,0.581160926427374,0.332333093550197,0.144221119415107
0.825122841846409,0.578852353098595,0.330807359343081,0.143212762937215
0.861374145299727,0.602810809623136,0.346641483480921,0.153677522507837
0.792227109414337,0.557111590691757,0.316438907416784,0.133716664921196
0.459096013729208,0.33694552457436,0.170931336080885,0.0375508311510538
1.47694230087803,1.00963929545418,0.61551409390387,0.331375208764926
0.661587944021786,0.470772274134759,0.25937732438286,0.0960047118020414
0.82472649863329,0.57859041019625,0.330634241495172,0.143098349494452
0.847816642152606,0.593850666985785,0.340719732609063,0.149763842245408
