date,wtr_mean_diff,wtr_median_diff,wtr_max_diff,wtr_min_diff,wtr_sd_diff
2010-07-08,3.3216666666666654,2.794999999999998,4.289999999999996,2.6900000000000013,0.6851674571843563
2010-07-15,0.8604166666666693,1.2950000000000017,0.350000000000005,1.389999999999997,-0.44273382960712726
2010-07-22,-0.35583333333333655,-0.33999999999999986,-0.8800000000000026,-0.17999999999999972,-0.28449585878094286
2010-07-29,-1.324583333333333,-1.2949999999999982,-1.379999999999999,-1.2099999999999973,-0.03587009851566128
2010-08-05,0.46208333333333584,0.42499999999999716,0.33999999999999986,0.5199999999999996,-0.0417713180287301
2010-08-12,-1.0345833333333339,-1.0399999999999991,-0.8599999999999994,-1.0300000000000011,0.020535992871854758
2010-08-19,0.5687499999999979,0.615000000000002,0.8599999999999994,0.16000000000000014,0.2767129971689437
2010-08-26,-2.81208333333333,-2.785,-3.0500000000000007,-2.669999999999998,-0.129688284928707
2010-09-02,2.525833333333331,2.349999999999998,2.879999999999999,2.3299999999999983,0.19561525052291806
2010-09-09,-2.864583333333332,-2.6899999999999977,-3.2099999999999973,-2.66,-0.25180834206103053
2010-09-16,-2.5725000000000016,-2.6799999999999997,-2.2900000000000027,-2.59,0.09582056318253071
2010-09-23,-0.5358333333333327,-0.480000000000004,-0.8099999999999987,-0.4799999999999969,-0.13246545878008265
2010-09-30,NA,NA,NA,NA,NA
2010-10-07,NA,NA,NA,NA,NA
2011-05-26,NA,NA,NA,NA,NA
2011-06-02,NA,NA,NA,NA,NA
2011-06-10,2.565416666666664,1.4499999999999993,4.57,3.3100000000000023,0.3130869589129526
2011-06-16,-3.116666666666667,-2.710000000000001,-2.8100000000000023,-3.41,0.2548598435828567
2011-06-23,0.21083333333333343,0,-0.48999999999999844,0.8099999999999987,-0.42808908555198283
2011-06-30,1.9679166666666674,1.9550000000000018,1.9699999999999989,2.270000000000003,-0.07883895308398062
2011-07-07,2.4554166666666646,2.349999999999998,2.530000000000001,2.169999999999998,0.1116616121528409
2011-07-14,-0.4179166666666667,-0.42499999999999716,0.16999999999999815,-0.8399999999999999,0.24108419235667938
2011-07-21,2.2783333333333324,2.419999999999998,1.9100000000000001,2.7300000000000004,-0.22258346790754535
2011-07-28,-0.7866666666666653,-0.870000000000001,-0.6999999999999993,-1.0399999999999991,0.19036155310623648
2011-08-04,-0.5474999999999994,-0.5199999999999996,-0.8599999999999994,0,-0.3204629276624259
2011-08-11,-0.4125000000000014,-0.34999999999999787,-0.5199999999999996,-0.6799999999999997,0.050513398123960246
2011-08-18,-0.7225000000000001,-0.6799999999999997,-0.3500000000000014,-1.0100000000000016,0.21712598576829623
2011-08-25,-0.7216666666666676,-0.9250000000000007,-1.0199999999999996,-0.16000000000000014,-0.27998470564601907
2011-09-01,-1.1245833333333302,-1.0850000000000009,-1.1600000000000001,-1,-0.035931128789606054
2011-09-08,-0.28458333333333385,-0.3299999999999983,-0.33999999999999986,-0.5,0.015376801170378013
2011-09-15,-0.38083333333333513,-0.25000000000000355,-0.16000000000000014,-0.8099999999999987,0.2683077573777638
2011-09-22,-1.7537500000000001,-1.6899999999999977,-1.629999999999999,-1.7800000000000011,-0.020914850252935546
2011-09-29,NA,NA,NA,NA,NA
2011-10-06,NA,NA,NA,NA,NA
2012-05-24,NA,NA,NA,NA,NA
2012-05-31,1.7800000000000011,1.7800000000000011,1.9500000000000028,1.4600000000000009,0.09827240327772072
2012-06-07,-3.204583333333332,-3.3850000000000016,-3.080000000000002,-3.219999999999999,0.19135405481192563
2012-06-14,2.668333333333333,2.585000000000001,3.080000000000002,2.4099999999999966,0.2006666907019991
2012-06-21,3.3304166666666646,3.629999999999999,3.7099999999999973,3.120000000000001,-0.0011210774347737429
2012-06-28,-2.9687499999999964,-3.0699999999999967,-3.879999999999999,-2.3099999999999987,-0.36673222040142633
2012-07-05,3.0045833333333327,3.0699999999999967,3.0199999999999996,2.9800000000000004,-0.05248890375727852
2012-07-12,1.0920833333333313,0.7800000000000011,1.8999999999999986,0.509999999999998,0.5728216255726106
2012-07-19,0.5966666666666676,0.9499999999999993,-0.16999999999999815,1.1999999999999993,-0.5594600573815361
2012-07-26,-1.2600000000000016,-1.2100000000000009,-1.379999999999999,-1.379999999999999,-0.015340956551432083
2012-08-02,1.0754166666666656,0.6050000000000004,1.7199999999999989,0.870000000000001,0.44927321924518127
2012-08-09,0.5970833333333339,0.9549999999999983,0,0.8599999999999994,-0.4167291034283898
2012-08-16,-0.28125,-0.34999999999999787,-0.1700000000000017,-0.17999999999999972,-0.05139706350129544
2012-08-23,-0.7787499999999987,-0.6900000000000013,-0.8699999999999974,-1.0300000000000011,0.11193573785741065
2012-08-30,-0.8924999999999983,-0.8599999999999994,-1.0300000000000011,-0.6899999999999977,-0.12977966521625808
2012-09-06,-1.0004166666666663,-1.1799999999999997,-0.5199999999999996,-1,0.19050800944919224
2012-09-13,-1.1300000000000026,-1.2499999999999964,-1,-1.490000000000002,0.16995712683541386
2012-09-20,-2.1758333333333333,-1.8700000000000045,-2.960000000000001,-1.7800000000000011,-0.40820011346814566
2012-09-27,-0.923333333333332,-0.9699999999999989,-0.9699999999999989,-0.8099999999999987,-0.031666416125700356
2012-10-05,NA,NA,NA,NA,NA
2013-05-23,NA,NA,NA,NA,NA
2013-05-30,-0.6225000000000005,-0.7050000000000001,0,-1.2400000000000002,0.5413950466855789
2013-06-06,3.1425,3.245000000000001,2.540000000000001,3.620000000000001,-0.45266853621026754
2013-06-13,-1.2699999999999996,-1.2700000000000031,-1.4300000000000033,-0.9499999999999993,-0.18951470879495397
2013-06-20,2.0966666666666676,1.7500000000000036,3.0500000000000007,1.2699999999999996,0.736076638565756
2013-06-27,3.84,4.164999999999996,2.960000000000001,4.219999999999999,-0.5972430923635805
2013-07-03,0.19500000000000028,-0.3299999999999983,0.6900000000000048,-0.16999999999999815,0.5659034895332622
2013-07-11,0.5841666666666647,0.774999999999995,0,1.0400000000000027,-0.3739034744880783
2013-07-18,2.030000000000001,2.0150000000000006,2.110000000000003,1.3999999999999986,0.12608752847173244
2013-07-25,-3.5270833333333336,-3.394999999999996,-3.850000000000005,-2.9499999999999993,-0.1539336575806168
2013-08-01,0.41999999999999815,0.3399999999999963,0.5200000000000031,0.509999999999998,-0.04841884213466269
2013-08-08,-1.3524999999999991,-1.4400000000000013,-1.2100000000000009,-1.6899999999999977,0.19592731832864416
2013-08-15,-1.0620833333333337,-0.9199999999999982,-1.3300000000000018,-0.8300000000000018,-0.15568495116885364
2013-08-22,1.8233333333333341,1.6799999999999997,2.3700000000000045,1.5,0.24781577294479282
2013-08-29,-1.0237499999999997,-0.9250000000000007,-1.3700000000000045,-0.6699999999999982,-0.2611542166971079
2013-09-05,0.0416666666666643,0.08500000000000085,-0.16999999999999815,-0.16000000000000014,-0.0016523552704403865
2013-09-11,-1.9341666666666626,-2.4099999999999966,-1,-2.4800000000000004,0.6586184554264161
2013-09-18,-2.1141666666666694,-1.860000000000003,-2.6199999999999974,-1.7799999999999976,-0.48844939001925114
2013-09-25,-1.565416666666664,-1.4399999999999977,-1.9400000000000013,-1.2800000000000011,-0.1717358737744105
2013-10-02,NA,NA,NA,NA,NA
2014-05-29,NA,NA,NA,NA,NA
2014-06-05,1.6599999999999984,1.910000000000002,1.5900000000000034,2.6899999999999977,0.013521557695662989
2014-06-12,0.9666666666666686,0.6400000000000006,0.8099999999999987,1.4300000000000033,-0.38859679237771627
2014-06-19,1.6062499999999993,1.6199999999999974,1.7800000000000011,1.4599999999999973,0.21142305868965194
2014-06-26,0.4262499999999996,0.5650000000000013,0.48999999999999844,0.1600000000000037,0.056442654283818616
2014-07-02,4.570833333333333,4.629999999999999,4.919999999999998,3.4899999999999984,0.2502864495621267
2014-07-09,-1.5008333333333326,-1.5500000000000007,-1.9099999999999966,-0.509999999999998,-0.16633788945011657
2014-07-17,1.021250000000002,1.0300000000000011,1.0299999999999976,1.0199999999999996,-0.01739757674935094
2014-07-23,0.8524999999999991,0.879999999999999,1.2300000000000004,0.7000000000000028,0.1816487678250539
2014-07-30,-2.3412500000000023,-2.4299999999999997,-2.4400000000000013,-2.4100000000000037,0.0214872017056833
2014-08-06,0.8208333333333364,0.8599999999999994,0.5200000000000031,1.0199999999999996,-0.18984586259184716
2014-08-12,0.40041666666666487,0.605000000000004,0,0.509999999999998,-0.3086353115462669
2014-08-20,-1.8312500000000007,-1.9199999999999982,-2.020000000000003,-1.5,-0.24661477936415863
2014-08-27,1.8379166666666649,1.6699999999999982,2.020000000000003,1.6700000000000017,0.21174340660845245
2014-09-04,0.38583333333333414,0.33999999999999986,0.17000000000000526,0.6700000000000017,0.007329684145150062
2014-09-10,-1.5354166666666664,-1.5100000000000016,-1.509999999999998,-1.5,-0.004006798096490891
2014-09-17,-2.8850000000000016,-3.099999999999998,-2.6199999999999974,-3.259999999999998,0.2100261149157099
2014-09-25,-1.3220833333333317,-1.2899999999999991,-1.2899999999999956,-1.2799999999999976,0.01666352926181469
2014-10-03,NA,NA,NA,NA,NA
2014-10-10,NA,NA,NA,NA,NA
2015-05-21,NA,NA,NA,NA,NA
2015-05-28,NA,NA,NA,NA,NA
2015-06-05,NA,NA,NA,NA,NA
2015-06-11,NA,NA,NA,NA,NA
2015-06-19,1.6570833333333326,1.7899999999999956,1.629999999999999,1.7799999999999976,-0.00124606118869669
2015-06-25,1.9024999999999999,1.9600000000000009,1.4800000000000004,2.2799999999999976,-0.32212482634874484
2015-07-02,-0.9279166666666683,-0.9000000000000021,-0.9899999999999984,-0.9800000000000004,0.00875146385057346
2015-07-09,2.0450000000000017,2.0700000000000003,1.8200000000000003,2.3100000000000023,-0.1416345187353189
2015-07-16,0.5779166666666669,0.5,0.8499999999999943,0.5100000000000016,0.0578844155106778
2015-07-23,0.8000000000000007,0.860000000000003,0.860000000000003,0.8499999999999979,-0.03066201373984151
2015-07-30,1.6120833333333309,1.8149999999999977,1.5700000000000003,0.6799999999999997,0.25407593174232995
2015-08-06,-1.3216666666666654,-1.4749999999999979,-1.5700000000000003,-0.33999999999999986,-0.3278192353802004
2015-08-13,-0.6791666666666671,-0.6900000000000048,-0.509999999999998,-0.8599999999999994,0.1304256556654363
2015-08-20,2.4087499999999977,2.4300000000000033,2.429999999999996,2.419999999999998,-0.058831378610138235
2015-08-25,-0.39750000000000085,-0.16999999999999815,-0.879999999999999,-0.17999999999999972,-0.41247371439186364
2015-09-03,-0.16083333333333272,-0.25500000000000256,0.17999999999999972,-0.1700000000000017,0.19879252031754702
2015-09-10,0.7124999999999986,0.7750000000000021,0.5199999999999996,0.6799999999999997,-0.1442994436018265
2015-09-17,-2.1633333333333304,-2.2200000000000024,-1.8999999999999986,-2.2099999999999973,0.18009080192083382
2015-09-24,-1.8483333333333363,-1.8299999999999983,-2.009999999999998,-1.6500000000000057,-0.1800336393562446
2015-10-02,NA,NA,NA,NA,NA
2016-05-26,NA,NA,NA,NA,NA
2016-06-03,NA,NA,NA,NA,NA
2016-06-09,-1.90625,-2.109999999999996,-1.4700000000000024,-2.259999999999998,0.26189884151269927
2016-06-16,-2.21875,-2.2399999999999984,-2.1000000000000014,-2.0700000000000003,-0.017873486401387584
2016-06-23,4.545833333333334,4.68,3.890000000000004,4.819999999999997,-0.24594861991582867
2016-06-30,2.59375,2.5,2.8699999999999974,2.490000000000002,0.09097450313892252
2016-07-07,0.20791666666666586,0.1699999999999946,0.6900000000000013,-0.5,0.35760291558714286
2016-07-14,0.507083333333334,0.6900000000000048,-0.1700000000000017,1.360000000000003,-0.521987068662042
2016-07-21,-0.35916666666666686,-0.6900000000000048,0.1700000000000017,-0.6900000000000013,0.3583304368961056
2016-07-27,1.0829166666666659,0.8599999999999994,1.5599999999999987,0.6900000000000048,0.3841137580037426
2016-08-04,-0.26624999999999943,-0.5199999999999996,0,-0.16999999999999815,0.10941186962457983
2016-08-10,0.519166666666667,0.870000000000001,-0.33999999999999986,0.8599999999999994,-0.4641127589846908
2016-08-15,0.7629166666666656,0.8599999999999994,0.6899999999999977,0.870000000000001,-0.04051149076757782
2016-08-22,-1.7029166666666633,-1.7199999999999989,-1.7299999999999969,-1.8999999999999986,0.035822609500411856
2016-08-31,0.10999999999999943,0.34999999999999787,-0.33999999999999986,0.3399999999999963,-0.28813524674252533
2016-09-07,-1.4075000000000024,-1.3599999999999994,-1.360000000000003,-1.3499999999999943,-0.003987736218770105
2016-09-14,-0.08416666666666472,-0.16999999999999815,0,-0.1600000000000037,-0.011599070118853111
2016-09-21,-0.11749999999999972,0,-0.16999999999999815,-0.16999999999999815,0.037787771278358945
2016-09-28,-2.6191666666666684,-2.705000000000002,-2.469999999999999,-2.620000000000001,0.01818719572624014
2016-10-05,NA,NA,NA,NA,NA
