date,wtr_mean_diff,wtr_median_diff,wtr_max_diff,wtr_min_diff,wtr_sd_diff
2009-05-29,-0.980833333333333,-0.9199999999999982,-1.2500000000000018,-0.9199999999999999,-0.09464402034804278
2009-06-04,1.7149999999999999,1.7200000000000006,1.8900000000000041,1.6999999999999993,0.05420299590453315
2009-06-11,0.6120833333333362,0.6300000000000026,0.31999999999999673,0.9500000000000011,-0.17890286180077997
2009-06-17,1.3474999999999966,0.7149999999999999,2.889999999999997,0.47999999999999865,0.9211125652499268
2009-06-25,1.8666666666666671,1.5350000000000001,2.5900000000000034,1.9199999999999982,0.3511746405168128
2009-07-02,-0.5387500000000003,-0.24499999999999744,-1.7700000000000031,-0.3200000000000003,-0.5278924759927612
2009-07-09,0.8895833333333343,0.6499999999999986,1.6099999999999994,0.8099999999999987,0.31724448938126903
2009-07-16,0.8995833333333323,1.2100000000000009,0.6600000000000037,0.9599999999999973,-0.0998120254568926
2009-07-23,0.543333333333333,0.3999999999999986,0,0.8100000000000023,-0.2529969143481611
2009-07-30,1.2083333333333321,1.4200000000000017,1.5,0.6699999999999982,0.17478984052921262
2009-08-06,0.6475000000000009,0.5799999999999983,0.6699999999999982,0.8300000000000018,0.03169069700314059
2009-08-13,0.16541666666666544,0.16999999999999815,-0.16999999999999815,0.5,-0.24416115024658944
2009-08-20,2.03166666666667,2.070000000000004,2.2399999999999984,1.7200000000000024,0.14038391253012125
2009-08-27,-1.8475000000000001,-1.8999999999999986,-1.7300000000000004,-1.7200000000000024,-0.00351725928798044
2009-09-01,-3.6191666666666684,-3.6149999999999984,-3.9100000000000037,-3.1700000000000017,-0.2885772064160036
2009-09-08,-0.11666666666666714,0,-0.5,-0.1599999999999966,-0.12538067841756648
2009-09-15,-1.2179166666666674,-1.2900000000000027,-1.2999999999999972,-1.1300000000000026,-0.061478904777258245
2009-09-21,-1.771250000000002,-1.9400000000000013,-1.6099999999999959,-1.7699999999999996,2.3406711095075305e-4
2009-09-28,NA,NA,NA,NA,NA
2009-10-05,NA,NA,NA,NA,NA
2010-05-25,NA,NA,NA,NA,NA
2010-06-04,0.11333333333333329,0,0.1599999999999966,0.3200000000000003,-0.10913615190697332
2010-06-10,-2.6808333333333323,-2.580000000000002,-3.3999999999999986,-1.9299999999999997,-0.45090606977285475
2010-06-15,-0.38041666666666885,-0.3999999999999986,-0.16000000000000014,-0.33000000000000185,0.12870270718032636
2010-06-24,3.7929166666666667,3.825000000000003,4.079999999999998,3.549999999999997,0.3337126236485177
2010-07-01,-0.4237499999999983,-0.5,-0.6699999999999982,-0.32999999999999474,-0.21910491393373108
2010-07-08,3.9629166666666684,4.07,4.600000000000001,2.8399999999999963,0.332781810672225
2010-07-15,-0.23916666666666586,-0.4299999999999997,-0.5199999999999996,0.860000000000003,-0.1365333845220731
2010-07-22,-0.17958333333333698,-0.09000000000000341,-0.33999999999999986,0,-0.2094375581487972
2010-07-29,-0.42958333333333343,-0.4349999999999987,-0.5199999999999996,-0.5199999999999996,0.005968279559945305
2010-08-05,-0.11541666666666472,-0.18000000000000327,0.16999999999999815,-0.1700000000000017,0.07838623386428051
2010-08-12,0.3695833333333347,0.350000000000005,0,0.5199999999999996,-0.1139368714420324
2010-08-19,-0.8754166666666698,-0.860000000000003,-0.34999999999999787,-1.2000000000000028,0.39543025475948423
2010-08-26,-2.5295833333333313,-2.6799999999999997,-2.6999999999999993,-2.169999999999998,-0.2888694181820682
2010-09-02,2.465,2.6799999999999997,2.5299999999999976,2,0.20622502042785518
2010-09-09,-2.8466666666666676,-2.8399999999999963,-3.200000000000003,-2.479999999999997,-0.27766292269714493
2010-09-16,-2.257083333333334,-2.2600000000000016,-1.9399999999999977,-2.4300000000000033,0.1346685750224217
2010-09-23,-0.7725000000000009,-0.8100000000000023,-0.9800000000000004,-0.6400000000000006,-0.04336588067737207
2010-09-30,NA,NA,NA,NA,NA
2010-10-07,NA,NA,NA,NA,NA
2011-05-26,NA,NA,NA,NA,NA
2011-06-02,NA,NA,NA,NA,NA
2011-06-10,4.857083333333335,4.960000000000003,5.140000000000001,4.48,0.279588114053269
2011-06-16,-1.461666666666666,-1.3000000000000007,-1.3000000000000007,-1.9299999999999997,0.21260842789040713
2011-06-23,0.46291666666666487,0.48999999999999844,-0.3200000000000003,0.9600000000000009,-0.3127574667323668
2011-06-30,1.2850000000000001,1.2900000000000027,0.9599999999999973,1.620000000000001,-0.32990879507165727
2011-07-07,2.87541666666667,2.8199999999999967,2.6600000000000037,2.960000000000001,-0.0034701492782781562
2011-07-14,0.688333333333329,0.6800000000000033,0.8599999999999959,0.6699999999999982,0.017644799205577405
2011-07-21,1.7266666666666666,1.7299999999999969,1.9100000000000001,1.5599999999999987,0.09468395833871207
2011-07-28,-1.0349999999999966,-1.0399999999999991,-0.8699999999999974,-1.2099999999999973,0.09718262158828789
