"wk_1","wk_2","wk_3","wk_4","wk_5","wk_6","wk_7","wk_8","wk_9","wk_10","wk_11","wk_12","wk_13","wk_14","wk_15","wk_16","wk_17","wk_18","wk_19","wk_20"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.708333333333333,0.521739130434783,1,1,0.916666666666667,0.208333333333333,1,1,0.625,0
0.291666666666667,0.75,0.958333333333333,0.25,0.708333333333333,1,0.708333333333333,0.25,0.958333333333333,1,1,0.708333333333333,1,0,0.708333333333333,0.833333333333333,1,1,0.166666666666667,0
0.875,0.208333333333333,0.708333333333333,0.458333333333333,0.583333333333333,0.416666666666667,0.791666666666667,1,0.791666666666667,0.791666666666667,1,0.291666666666667,1,1,1,0.666666666666667,0.916666666666667,0.958333333333333,0.25,0.833333333333333
0,0.0416666666666667,0.625,0.875,0.625,1,0.791666666666667,0.833333333333333,0.958333333333333,1,0.333333333333333,0.875,1,0.875,1,0.125,1,0.208333333333333,0.916666666666667,0.0833333333333333
0.0416666666666667,0,1,0,0.916666666666667,1,0.375,0,0.958333333333333,0.416666666666667,1,0.458333333333333,0.458333333333333,0.916666666666667,0.782608695652174,0.916666666666667,1,1,1,0.5
NA,NA,0.375,0.75,0.958333333333333,1,0.958333333333333,0.75,0.208333333333333,0.5,0.958333333333333,0.708333333333333,1,0.666666666666667,0.708333333333333,0.291666666666667,0.583333333333333,0.958333333333333,0,0.791666666666667
NA,NA,NA,0.875,0.666666666666667,0.541666666666667,0.5,0.5,0,0.958333333333333,0.916666666666667,1,0.416666666666667,0.625,0.291666666666667,0.625,0.708333333333333,1,0.25,0.583333333333333
0.208333333333333,0.291666666666667,0.583333333333333,1,0.958333333333333,0.625,0.625,0.833333333333333,1,0.625,0.291666666666667,1,0.125,0.125,1,0.166666666666667,0.916666666666667,0.125,0.666666666666667,0.583333333333333
