date,SOTF.tempC_mean,SOTF.tempC_median,SOTF.tempC_min,SOTF.tempC_max,SOTF.tempC_sd,SOTF.tempC_mean_lag,SOTF.tempC_median_lag,SOTF.tempC_min_lag,SOTF.tempC_max_lag,SOTF.tempC_sd_lag,wtr_mean_diff,wtr_median_diff,wtr_max_diff,wtr_min_diff,wtr_sd_diff,ma_3,ma_5,ma_7,ma_10,ma_14,gdd,gdd_sum
2009-08-06,22.76625,22.79,22.29,23.3,0.352454899982593,22.11875,22.21,21.459999999999997,22.630000000000003,0.3207642029794524,0.6475000000000009,0.5799999999999983,0.6699999999999982,0.8300000000000018,0.03169069700314059,22.894305555555555,22.622,22.48672619047619,22.433583333333335,22.033303571428572,18.795,1132.975
2009-08-13,22.931666666666665,22.959999999999997,22.79,23.130000000000003,0.10829374973600356,22.76625,22.79,22.29,23.3,0.352454899982593,0.16541666666666544,0.16999999999999815,-0.16999999999999815,0.5,-0.24416115024658944,22.890138888888888,22.5555,22.49910714285714,22.617666666666665,22.492916666666666,18.96,1262.865
2009-08-20,24.963333333333335,25.03,24.51,25.37,0.2486776622661248,22.931666666666665,22.959999999999997,22.79,23.130000000000003,0.10829374973600356,2.03166666666667,2.070000000000004,2.2399999999999984,1.7200000000000024,0.14038391253012125,25.19263888888889,24.91375,24.418511904761907,23.96,23.458809523809524,20.94,1405.75
2009-08-27,23.115833333333335,23.130000000000003,22.79,23.64,0.24516040297814437,24.963333333333335,25.03,24.51,25.37,0.2486776622661248,-1.8475000000000001,-1.8999999999999986,-1.7300000000000004,-1.7200000000000024,-0.00351725928798044,23.871111111111112,23.96225,24.087738095238095,24.419208333333334,24.253125,19.215,1546.78
2009-09-01,20.734583333333333,20.630000000000003,20.47,21.459999999999997,0.31000672035726295,24.35375,24.245,23.64,25.37,0.5985839267732666,-3.6191666666666684,-3.6149999999999984,-3.9100000000000037,-3.1700000000000017,-0.2885772064160036,21.044166666666666,21.539749999999998,22.136904761904763,22.751,23.314642857142857,16.964999999999996,1635.005
2009-09-08,20.617916666666666,20.630000000000003,20.310000000000002,20.959999999999997,0.18462604193969648,20.734583333333333,20.630000000000003,20.47,21.459999999999997,0.31000672035726295,-0.11666666666666714,0,-0.5,-0.1599999999999966,-0.12538067841756648,20.94763888888889,21.137249999999998,21.08422619047619,21.072208333333332,21.610565476190477,16.634999999999998,1755.155
2009-09-15,19.4,19.34,19.18,19.66,0.12314713716243823,20.617916666666666,20.630000000000003,20.310000000000002,20.959999999999997,0.18462604193969648,-1.2179166666666674,-1.2900000000000027,-1.2999999999999972,-1.1300000000000026,-0.061478904777258245,19.517777777777777,19.644083333333334,19.95970238095238,20.256083333333333,20.521964285714287,15.420000000000002,1867.3
2009-09-21,17.748749999999998,17.56,17.41,18.37,0.28454865099418253,19.52,19.5,19.18,19.979999999999997,0.2843145838832318,-1.771250000000002,-1.9400000000000013,-1.6099999999999959,-1.7699999999999996,2.3406711095075305e-4,17.960694444444442,18.425166666666666,18.71702380952381,19.00325,19.477083333333333,13.89,1954.34
2009-09-28,NA,NA,NA,NA,NA,17.748749999999998,17.56,17.41,18.37,0.28454865099418253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-06-04,19.92083333333333,19.979999999999997,19.66,20.47,0.2119252671122053,19.807499999999997,19.979999999999997,19.34,20.310000000000002,0.3210614190191786,0.11333333333333329,0,0.1599999999999966,0.3200000000000003,-0.10913615190697332,20.027361111111112,19.942666666666668,19.977857142857143,NA,NA,16.064999999999998,128.385
2010-06-10,17.29,17.24,16.93,17.56,0.1678508654832568,19.97083333333333,19.82,18.86,20.959999999999997,0.6187569352561115,-2.6808333333333323,-2.580000000000002,-3.3999999999999986,-1.9299999999999997,-0.45090606977285475,17.634444444444444,18.186416666666666,18.856488095238095,19.214583333333334,19.409077380952382,13.244999999999997,215.755
2010-06-15,17.4,17.4,17.08,17.88,0.30938930028434236,17.780416666666667,17.799999999999997,17.41,18.04,0.180686593104016,-0.38041666666666885,-0.3999999999999986,-0.16000000000000014,-0.33000000000000185,0.12870270718032636,17.185694444444444,17.1925,17.297916666666666,17.68945833333333,18.437083333333334,13.479999999999997,282.055
2010-06-24,21.466666666666665,21.545,20.959999999999997,21.959999999999997,0.4323913954284704,17.67375,17.72,17.41,17.88,0.09867877177995267,3.7929166666666667,3.825000000000003,4.079999999999998,3.549999999999997,0.3337126236485177,21.140416666666667,20.603666666666665,20.039464285714285,19.314333333333334,18.69327380952381,17.459999999999997,422.33
2010-07-01,21.042916666666667,21.045,20.630000000000003,21.29,0.2132864814947393,21.466666666666665,21.545,20.959999999999997,21.959999999999997,0.4323913954284704,-0.4237499999999983,-0.5,-0.6699999999999982,-0.32999999999999474,-0.21910491393373108,21.49861111111111,21.6555,21.68797619047619,21.52370833333333,20.863720238095237,16.96,546.22
2010-07-08,25.005833333333335,25.115000000000002,23.47,25.89,0.5460682921669643,21.042916666666667,21.045,20.630000000000003,21.29,0.2132864814947393,3.9629166666666684,4.07,4.600000000000001,2.8399999999999963,0.332781810672225,24.10361111111111,23.080916666666667,22.393333333333334,22.124916666666667,22.04065476190476,20.68,675.485
2010-07-15,24.76666666666667,24.685000000000002,24.330000000000002,25.37,0.4095349076448912,25.005833333333335,25.115000000000002,23.47,25.89,0.5460682921669643,-0.23916666666666586,-0.4299999999999997,-0.5199999999999996,0.860000000000003,-0.1365333845220731,24.55013888888889,24.405416666666667,24.199940476190477,24.171041666666667,23.296636904761904,20.85,816.885
2010-07-22,24.587083333333332,24.595,24.330000000000002,25.03,0.200097349496094,24.76666666666667,24.685000000000002,24.330000000000002,25.37,0.4095349076448912,-0.17958333333333698,-0.09000000000000341,-0.33999999999999986,0,-0.2094375581487972,24.874583333333334,24.93166666666667,24.998452380952383,24.863958333333333,24.599196428571428,20.68,964.335
2010-07-29,24.1575,24.16,23.810000000000002,24.51,0.2060656290560393,24.587083333333332,24.595,24.330000000000002,25.03,0.200097349496094,-0.42958333333333343,-0.4349999999999987,-0.5199999999999996,-0.5199999999999996,0.005968279559945305,23.78847222222222,23.951833333333333,24.015595238095237,24.273291666666665,24.507023809523808,20.160000000000004,1104.595
2010-08-05,24.042083333333334,23.979999999999997,23.64,24.68,0.2844518629203198,24.1575,24.16,23.810000000000002,24.51,0.2060656290560393,-0.11541666666666472,-0.18000000000000327,0.16999999999999815,-0.1700000000000017,0.07838623386428051,23.686944444444446,23.557666666666666,23.530654761904763,23.608,23.773125,20.16,1242.01
2010-08-12,24.41166666666667,24.330000000000002,24.16,24.68,0.17051499147828741,24.042083333333334,23.979999999999997,23.64,24.68,0.2844518629203198,0.3695833333333347,0.350000000000005,0,0.5199999999999996,-0.1139368714420324,24.136666666666667,23.835083333333333,23.70357142857143,23.698583333333335,23.617113095238096,20.42,1380.215
2010-08-19,23.53625,23.47,22.959999999999997,24.330000000000002,0.5659452462377716,24.41166666666667,24.330000000000002,24.16,24.68,0.17051499147828741,-0.8754166666666698,-0.860000000000003,-0.34999999999999787,-1.2000000000000028,0.39543025475948423,23.300833333333333,23.242416666666667,23.450416666666666,23.656291666666668,23.57699404761905,19.645,1516.95
2010-08-26,21.006666666666668,20.79,20.79,21.630000000000003,0.27707582805570347,23.53625,23.47,22.959999999999997,24.330000000000002,0.5659452462377716,-2.5295833333333313,-2.6799999999999997,-2.6999999999999993,-2.169999999999998,-0.2888694181820682,21.138194444444444,21.5185,21.985297619047618,22.379958333333335,22.71785714285714,17.21,1643.1
2010-09-02,23.471666666666668,23.47,22.79,24.16,0.48330084848355864,21.006666666666668,20.79,20.79,21.630000000000003,0.27707582805570347,2.465,2.6799999999999997,2.5299999999999976,2,0.20622502042785518,22.545416666666668,22.014,21.649464285714284,21.496083333333335,21.81738095238095,19.475,1767.01
2010-09-09,20.625,20.630000000000003,20.310000000000002,20.959999999999997,0.2056379257864137,23.471666666666668,23.47,22.79,24.16,0.48330084848355864,-2.8466666666666676,-2.8399999999999963,-3.200000000000003,-2.479999999999997,-0.27766292269714493,21.191388888888888,21.335,21.899226190476192,22.093083333333333,21.774345238095236,16.634999999999998,1892.345
2010-09-16,18.367916666666666,18.37,17.88,19.02,0.3403065008088354,20.625,20.630000000000003,20.310000000000002,20.959999999999997,0.2056379257864137,-2.257083333333334,-2.2600000000000016,-1.9399999999999977,-2.4300000000000033,0.1346685750224217,18.6275,18.889833333333332,19.151011904761905,19.763125,20.525119047619047,14.45,1998.7450000000001
2010-09-23,17.595416666666665,17.56,17.24,18.04,0.29694062013146333,18.367916666666666,18.37,17.88,19.02,0.3403065008088354,-0.7725000000000009,-0.8100000000000023,-0.9800000000000004,-0.6400000000000006,-0.04336588067737207,NA,NA,NA,NA,NA,13.64,2149.89
2010-09-30,NA,NA,NA,NA,NA,17.595416666666665,17.56,17.24,18.04,0.29694062013146333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-10-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-06-02,15.175416666666667,15.19,14.870000000000001,15.5,0.20310586587694435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.185,11.185
2011-06-10,20.032500000000002,20.150000000000002,19.35,20.64,0.48269397993021335,15.175416666666667,15.19,14.870000000000001,15.5,0.20310586587694435,4.857083333333335,4.960000000000003,5.140000000000001,4.48,0.279588114053269,19.689027777777778,18.82475,17.89952380952381,NA,NA,15.995000000000001,120.52000000000001
2011-06-16,18.342083333333335,18.37,17.09,19.830000000000002,0.8361244923255551,19.80375,19.67,19.02,21.130000000000003,0.623516064435148,-1.461666666666666,-1.3000000000000007,-1.3000000000000007,-1.9299999999999997,0.21260842789040713,17.204027777777778,17.019833333333334,17.730416666666667,18.15625,17.468035714285715,14.46,200.62
2011-06-23,18.805,18.86,18.05,19.51,0.5233670255931883,18.342083333333335,18.37,17.09,19.830000000000002,0.8361244923255551,0.46291666666666487,0.48999999999999844,-0.3200000000000003,0.9600000000000009,-0.3127574667323668,19.767083333333336,19.411916666666666,19.269345238095237,18.64975,18.499880952380952,14.780000000000001,306.985
2011-06-30,20.09,20.150000000000002,19.67,20.47,0.19345823052153097,18.805,18.86,18.05,19.51,0.5233670255931883,1.2850000000000001,1.2900000000000027,0.9599999999999973,1.620000000000001,-0.32990879507165727,20.376527777777778,19.659000000000002,19.000238095238096,19.230291666666666,19.13479166666667,16.07,411.51500000000004
2011-07-07,22.96541666666667,22.97,22.630000000000003,23.130000000000003,0.1899880812432528,20.09,20.150000000000002,19.67,20.47,0.19345823052153097,2.87541666666667,2.8199999999999967,2.6600000000000037,2.960000000000001,-0.0034701492782781562,22.948055555555555,22.270333333333333,21.813928571428573,21.382708333333333,20.407083333333333,18.880000000000003,535.82
2011-07-14,23.65375,23.650000000000002,23.3,23.99,0.20763288044883021,22.96541666666667,22.97,22.630000000000003,23.130000000000003,0.1899880812432528,0.688333333333329,0.6800000000000033,0.8599999999999959,0.6699999999999982,0.017644799205577405,23.783472222222223,23.487833333333334,23.221607142857142,23.139541666666666,22.517767857142857,19.645,669.99
2011-07-21,25.380416666666665,25.38,24.86,25.9,0.3023168387875423,23.65375,23.650000000000002,23.3,23.99,0.20763288044883021,1.7266666666666666,1.7299999999999969,1.9100000000000001,1.5599999999999987,0.09468395833871207,24.890138888888888,24.7005,24.480535714285715,24.271416666666667,23.85107142857143,21.38,813.22
2011-07-28,24.34541666666667,24.34,23.650000000000002,25.03,0.3994994603758302,25.380416666666665,25.38,24.86,25.9,0.3023168387875423,-1.0349999999999966,-1.0399999999999991,-0.8699999999999974,-1.2099999999999973,0.09718262158828789,24.323055555555555,24.6935,24.999464285714286,24.966666666666665,24.74,20.340000000000003,960.105
2011-08-04,24.2075,24.25,23.650000000000002,24.68,0.3062430123426422,24.34541666666667,24.34,23.650000000000002,25.03,0.3994994603758302,-0.13791666666666913,-0.08999999999999986,-0.3500000000000014,0,-0.093256448033188,24.106527777777778,24.121,24.066726190476192,24.143625,24.53309523809524,20.165,1100.32
2011-08-11,23.06625,22.97,22.630000000000003,23.650000000000002,0.3375591735565393,24.2075,24.25,23.650000000000002,24.68,0.3062430123426422,-1.1412499999999994,-1.2800000000000011,-1.0299999999999976,-1.0199999999999996,0.03131616121389713,23.455833333333334,23.646833333333333,23.77720238095238,23.876,23.921964285714285,19.14,1238.815
2011-08-18,22.905,22.97,21.97,23.47,0.48319588250477197,23.06625,22.97,22.630000000000003,23.650000000000002,0.3375591735565393,-0.161249999999999,0,-0.18000000000000327,-0.6600000000000037,0.14563670894823266,22.088472222222222,22.313000000000002,22.51482142857143,22.797125,23.146011904761906,18.72,1368.015
2011-08-25,21.777083333333334,21.8,21.459999999999997,22.130000000000003,0.21746522294014284,22.905,22.97,21.97,23.47,0.48319588250477197,-1.1279166666666676,-1.1699999999999982,-1.3399999999999963,-0.5100000000000016,-0.26573065956462916,21.91916666666667,22.25691666666667,22.469107142857144,22.354916666666668,22.491964285714285,17.795,1497.625
2011-09-01,21.60375,21.630000000000003,20.97,22.130000000000003,0.3317648787659858,21.777083333333334,21.8,21.459999999999997,22.130000000000003,0.21746522294014284,-0.173333333333332,-0.16999999999999815,0,-0.48999999999999844,0.11429965582584298,21.30125,21.201666666666668,21.47357142857143,21.60725,21.971339285714286,17.55,1619.895
2011-09-08,20.19,20.150000000000002,19.99,20.310000000000002,0.12703987734086863,21.60375,21.630000000000003,20.97,22.130000000000003,0.3317648787659858,-1.4137500000000003,-1.4800000000000004,-1.8200000000000003,-0.9800000000000004,-0.20472500142511718,20.64236111111111,21.290166666666668,21.317440476190477,21.312583333333333,21.395505952380955,16.15,1741.02
2011-09-15,20.070416666666667,20.230000000000004,19.35,20.64,0.4481505877217629,20.19,20.150000000000002,19.99,20.310000000000002,0.12703987734086863,-0.11958333333333471,0.08000000000000185,0.3299999999999983,-0.639999999999997,0.3211107103808943,20.636666666666667,20.476833333333335,20.395833333333336,20.469791666666666,20.856636904761906,15.995000000000001,1855.88
2011-09-22,18.75875,18.7,17.89,19.51,0.5128718163440064,20.070416666666667,20.230000000000004,19.35,20.64,0.4481505877217629,-1.3116666666666674,-1.5300000000000047,-1.129999999999999,-1.4600000000000009,0.06472122862224344,18.62,18.65416666666667,18.830357142857142,19.40225,19.631666666666668,14.700000000000003,1958.845
2011-09-29,NA,NA,NA,NA,NA,18.75875,18.7,17.89,19.51,0.5128718163440064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-05-24,15.222916666666666,15.34,14.239999999999998,15.66,0.4652019586360753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.95,10.95
2012-05-31,18.186666666666667,18.21,17.72,18.37,0.1626590637329903,15.222916666666666,15.34,14.239999999999998,15.66,0.4652019586360753,2.963750000000001,2.870000000000001,2.710000000000001,3.4800000000000004,-0.30254289490308495,17.33388888888889,17.475416666666668,16.892142857142858,NA,NA,14.045000000000002,102.04
2012-06-07,16.621666666666666,16.53,16.130000000000003,17.08,0.3171841690586859,18.186666666666667,18.21,17.72,18.37,0.1626590637329903,-1.5650000000000013,-1.6799999999999997,-1.2900000000000027,-1.5899999999999963,0.1545251053256956,16.372083333333332,16.290916666666668,16.750416666666666,16.925458333333335,16.821279761904762,12.605,191.60500000000002
2012-06-14,18.18625,18.21,17.72,19.02,0.3467339852419138,16.621666666666666,16.53,16.130000000000003,17.08,0.3171841690586859,1.564583333333335,1.6799999999999997,1.9400000000000013,1.5899999999999963,0.029549816183227884,18.164305555555554,18.234416666666668,17.945059523809523,17.473166666666668,17.347738095238096,14.369999999999997,289.785
2012-06-21,21.362916666666667,21.295,20.630000000000003,22.630000000000003,0.5657505915896672,18.18625,18.21,17.72,19.02,0.3467339852419138,3.176666666666666,3.085000000000001,3.610000000000003,2.9100000000000037,0.21901660634775344,20.04722222222222,19.598333333333333,19.677083333333332,19.22325,18.811071428571427,17.630000000000003,399.86
2012-06-28,20.52916666666667,20.55,20.14,20.79,0.21159675896808272,21.362916666666667,21.295,20.630000000000003,22.630000000000003,0.5657505915896672,-0.8337499999999984,-0.745000000000001,-1.8400000000000034,-0.490000000000002,-0.3541538326215845,21.107777777777777,21.88425,22.226785714285715,21.572916666666668,20.951934523809523,16.465,527.365
2012-07-05,22.917499999999997,22.959999999999997,22.79,23.130000000000003,0.10334618900863606,20.52916666666667,20.55,20.14,20.79,0.21159675896808272,2.3883333333333283,2.4099999999999966,2.3400000000000034,2.6499999999999986,-0.10825056995944667,22.67347222222222,22.465666666666667,22.173988095238094,21.854125,22.200386904761906,18.96,655.515
2012-07-12,24.122083333333332,23.979999999999997,23.64,25.03,0.4171432781344481,22.917499999999997,22.959999999999997,22.79,23.130000000000003,0.10334618900863606,1.2045833333333356,1.0199999999999996,1.8999999999999986,0.8500000000000014,0.31379708912581206,23.575,23.46075,23.444761904761904,23.213375,22.809375,20.335,792.44
2012-07-19,24.602083333333333,24.68,24.330000000000002,24.86,0.21409017130469793,24.122083333333332,23.979999999999997,23.64,25.03,0.4171432781344481,0.4800000000000004,0.7000000000000028,-0.1700000000000017,0.6900000000000013,-0.2030531068297502,24.928055555555556,24.971333333333334,24.943333333333335,24.532833333333333,24.19404761904762,20.595,939.63
2012-07-26,23.045,23.045,22.959999999999997,23.130000000000003,0.08682816613739504,24.602083333333333,24.68,24.330000000000002,24.86,0.21409017130469793,-1.5570833333333312,-1.634999999999998,-1.7299999999999969,-1.3700000000000045,-0.1272620051673029,23.589305555555555,23.9675,24.15345238095238,24.385833333333334,24.548392857142858,19.045,1080.855
2012-08-02,23.815416666666668,23.725,23.130000000000003,24.86,0.493346858901935,23.045,23.045,22.959999999999997,23.130000000000003,0.08682816613739504,0.7704166666666659,0.6799999999999997,1.7299999999999969,0.17000000000000526,0.40651869276454,23.516666666666666,23.31525,23.208035714285714,23.322416666666665,23.680744047619047,19.995,1216.17
2012-08-09,24.885416666666668,24.86,24.51,25.55,0.26350446191530674,23.815416666666668,23.725,23.130000000000003,24.86,0.493346858901935,1.0700000000000003,1.134999999999998,0.6900000000000013,1.379999999999999,-0.22984239698662828,24.44847222222222,24.271583333333332,24.337619047619047,24.091333333333335,23.772827380952382,21.03,1359.29
2012-08-16,24.427500000000002,24.51,24.16,24.68,0.18510279165442325,24.885416666666668,24.86,24.51,25.55,0.26350446191530674,-0.45791666666666586,-0.34999999999999787,-0.870000000000001,-0.3500000000000014,-0.07840167026088349,24.545277777777777,24.454333333333334,24.468333333333334,24.462375,24.402976190476192,20.42,1502.835
2012-08-23,23.877916666666668,23.725,23.47,24.51,0.3631981034075496,24.427500000000002,24.51,24.16,24.68,0.18510279165442325,-0.5495833333333344,-0.7850000000000001,-0.16999999999999815,-0.6900000000000013,0.17809531175312635,23.867916666666666,23.938083333333335,24.092083333333335,24.228041666666666,24.280208333333334,19.990000000000002,1644.135
2012-08-30,22.70375,22.630000000000003,22.29,23.47,0.36381806848550335,23.877916666666668,23.725,23.47,24.51,0.3631981034075496,-1.1741666666666681,-1.0949999999999989,-1.0400000000000027,-1.1799999999999997,6.199650779537547e-4,23.133055555555554,23.4545,23.64107142857143,23.709125,23.866577380952382,18.88,1782.275
2012-09-06,21.848333333333333,21.795,21.29,22.79,0.5108872645715982,22.70375,22.630000000000003,22.29,23.47,0.36381806848550335,-0.8554166666666667,-0.8350000000000009,-0.6799999999999997,-1,0.1470691960860948,21.76125,21.940833333333334,22.073392857142856,22.391291666666667,22.857232142857143,18.04,1909.17
2012-09-13,20.821666666666665,20.630000000000003,19.979999999999997,22.130000000000003,0.7963048720655693,21.848333333333333,21.795,21.29,22.79,0.5108872645715982,-1.0266666666666673,-1.1649999999999991,-0.6599999999999966,-1.3100000000000023,0.28541760749397116,20.442916666666665,20.718166666666665,21.149345238095236,21.332916666666666,21.611369047619046,17.055,2029.7
2012-09-20,18.693333333333335,18.53,18.37,19.18,0.30283682888237995,20.821666666666665,20.630000000000003,19.979999999999997,22.130000000000003,0.7963048720655693,-2.1283333333333303,-2.1000000000000014,-2.950000000000003,-1.6099999999999959,-0.4934680431831894,19.030277777777776,19.318916666666667,19.666607142857142,19.8995,20.40797619047619,14.774999999999999,2139.745
2012-09-27,17.689166666666665,17.64,17.41,18.04,0.22782366687507613,18.693333333333335,18.53,18.37,19.18,0.30283682888237995,-1.00416666666667,-0.8900000000000006,-1.1400000000000006,-0.9600000000000009,-0.07501316200730382,17.750138888888888,17.932416666666665,18.088988095238093,18.459375,18.986160714285713,13.725000000000001,2237.91
2012-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-05-23,13.165,13.254999999999999,12.56,13.79,0.4024922359499619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.175,9.175
2013-05-30,13.122083333333332,13.18,12.56,13.639999999999999,0.3990312090514993,13.165,13.254999999999999,12.56,13.79,0.4024922359499619,-0.042916666666666714,-0.07499999999999929,-0.15000000000000036,0,-0.003461026898462616,12.868194444444445,12.561666666666666,12.642440476190476,NA,NA,9.1,69.56
2013-06-06,17.443333333333335,17.43,17.110000000000003,17.91,0.309089359059896,13.122083333333332,13.18,12.56,13.639999999999999,0.3990312090514993,4.321250000000003,4.25,4.270000000000001,4.5500000000000025,-0.08994184999160332,16.78236111111111,16.896083333333333,16.515238095238097,15.421125,14.578839285714286,13.510000000000002,156.955
2013-06-13,15.296666666666667,15.370000000000001,15.05,15.53,0.19441476654121526,17.443333333333335,17.43,17.110000000000003,17.91,0.309089359059896,-2.1466666666666683,-2.0599999999999987,-2.380000000000001,-2.0600000000000023,-0.11467459251868073,15.537222222222223,15.769916666666667,15.819940476190476,16.108666666666668,16.167589285714286,11.29,239.76
2013-06-20,17.638333333333332,17.59,16.95,19.2,0.7469920357334977,15.296666666666667,15.370000000000001,15.05,15.53,0.19441476654121526,2.341666666666665,2.219999999999999,3.67,1.8999999999999986,0.5525772691922824,17.172777777777778,17.029833333333332,16.646309523809524,16.313583333333334,16.233125,14.075,328.77
2013-06-27,21.7825,21.82,20.66,22.32,0.30104528043064344,17.638333333333332,17.59,16.95,19.2,0.7469920357334977,4.144166666666667,4.23,3.120000000000001,3.710000000000001,-0.44594675530285427,21.839583333333334,21.39225,20.754345238095237,19.679875,18.70032738095238,17.490000000000002,445.735
2013-07-03,21.523333333333333,21.479999999999997,19.52,23.150000000000002,1.0783105411653946,22.02375,21.979999999999997,21.82,22.32,0.13295348974277768,-0.5004166666666663,-0.5,0.8300000000000018,-2.3000000000000007,0.945357051422617,21.659166666666668,20.925,20.886011904761904,21.086541666666665,20.524166666666666,17.335,546.26
2013-07-11,23.055416666666666,23.150000000000002,22.32,23.66,0.3662142300878549,22.75625,22.9,21.82,24.01,0.6612163528054879,0.2991666666666646,0.25000000000000355,-0.3500000000000014,0.5,-0.29500212271763293,23.87638888888889,24.387083333333333,24.39172619047619,23.672083333333333,22.70842261904762,18.990000000000002,707.975
2013-07-18,26.450833333333332,26.354999999999997,26.09,27.330000000000002,0.3737927426967438,23.055416666666666,23.150000000000002,22.32,23.66,0.3662142300878549,3.395416666666666,3.2049999999999947,3.6700000000000017,3.7699999999999996,0.0075785126088888655,25.773611111111112,25.024666666666665,24.677738095238094,24.437333333333335,24.53473214285714,22.71,853.6
