"date","schmidt_mean","schmidt_max","schmidt_min","schmidt_sd","schmidt_diff","weekly_schmidt_mean","weekly_schmidt_max","weekly_schmidt_min","Weekly_schmidt_sd","weekly_schmidt_diff"
2011-09-08,253.709842588585,214.454829594635,284.673281532739,14.8883335160584,-63.2351556929969,308.393348194394,168.993329458001,424.572539226692,50.8484417273521,-43.4367205988506
2011-09-15,219.750511568008,122.616068468966,282.12837238257,31.273124732493,-33.9593310205774,231.80890425997,122.616068468966,330.658132426055,34.1528795084778,-76.5844439344246
2011-09-22,56.3828663527684,27.6950475462081,92.0302275806418,13.2379771710794,-163.367645215239,101.278705842267,27.6950475462081,248.679004095519,43.276620219032,-130.530198417703
2011-09-29,125.737397809076,54.5642660754726,217.280500732818,38.496794883142,69.3545314563074,125.209034061584,42.6585537693456,217.280500732818,32.196192954705,23.9303282193169
2011-10-06,0,0,9.80735466713635,2.2701390699332,-125.737397809076,37.4097163073686,0,173.628336553733,48.4187066350778,-87.7993177542156
2012-05-24,223.596435021041,207.252600699928,243.546429788531,7.16936697965386,223.596435021041,152.959962451398,54.8317652496971,243.546429788531,51.8589799531434,115.550246144029
2012-05-31,309.329892434979,280.691554730024,346.402732879537,21.9069136523412,85.7334574139379,278.451494619997,196.897267573109,346.402732879537,33.2154753342197,125.491532168599
2012-06-07,207.75404431407,179.672542268084,233.450510842351,13.3200058108753,-101.575848120909,224.494857619846,160.254165874806,311.984485066133,37.39022472693,-53.9566370001514
2012-06-14,300.574049615647,255.918698363174,334.90357474215,21.618836106864,92.8200053015769,266.676096347788,183.976100028278,343.69514955841,36.7718218341356,42.1812387279428
2012-06-21,436.71434791512,399.682308174385,479.918615359659,24.5384497191999,136.140298299473,365.240035425397,289.345857442166,479.918615359659,40.4235774377257,98.5639390776086
2012-06-28,346.891629735445,315.181115919723,388.757369563482,16.4600989231601,-89.8227181796756,429.98171625397,315.181115919723,522.312641452826,55.0467253688082,64.7416808285729
2012-07-05,465.78303490865,417.150776063188,498.612095788524,20.3795103203737,118.891405173206,420.779638159723,321.980788813433,498.612095788524,39.3308330206676,-9.20207809424738
2012-07-12,505.399248211828,475.832769763773,530.517906104198,12.0684293399329,39.6162133031776,483.50170011308,417.527047906759,530.517906104198,16.6076356089576,62.7220619533572
2012-07-19,566.753529273037,537.576374049143,605.062291919853,16.8463589236205,61.3542810612093,564.480195681046,472.434404211929,630.933813071531,31.3076077763489,80.9784955679659
2012-07-26,495.097659482129,458.284745767892,514.514777719663,11.3343445618147,-71.6558697909087,537.908412958645,456.655674917216,603.594130372158,28.9754281789428,-26.5717827224008
2012-08-02,513.598074073607,487.69881489331,540.216576526194,11.2308633600398,18.5004145914783,491.510931694406,456.996750345965,540.216576526194,16.6398643270858,-46.3974812642385
2012-08-09,553.914708927569,530.636192419353,593.950528086649,17.0699784831614,40.316634853962,545.076085143477,491.660741740465,594.048376376174,18.4852891074288,53.5651534490704
2012-08-16,554.58811598534,517.78939923476,576.14162021045,11.7861712495919,0.67340705777076,550.777096068317,496.675366533855,596.756366836818,16.0239629685376,5.70101092484049
2012-08-23,489.381485917868,457.235425897309,512.18366039452,11.9883196347021,-65.2066300674714,510.393343986228,457.235425897309,569.487227511895,23.8951120181011,-40.3837520820894
2012-08-30,430.124838485551,397.966084068899,474.875444147346,17.3501647850115,-59.2566474323174,480.856942312865,397.966084068899,541.911054098279,29.9651469955161,-29.5364016733626
2012-09-06,364.319787930306,336.795247571858,405.70583668508,12.4732945996064,-65.8050505552448,392.171892535634,333.886212946721,442.946619302606,24.8732825796299,-88.6850497772309
2012-09-13,245.034798534452,184.538175886487,285.331915366039,20.5900261251298,-119.284989395854,300.089029622046,111.328963501856,433.272845862132,55.5039194538266,-92.0828629135887
2012-09-20,26.2667418098614,0,79.4938082409507,27.2035880868573,-218.76805672459,140.310410555421,0,321.929493602815,87.1574591372163,-159.778619066625
2012-09-27,3.07278146471615,0,27.0020275573287,7.86996070778351,-23.1939603451453,10.1374091894212,0,84.220885130534,15.3882987484627,-130.173001365999
2012-10-05,0.79641032070815,0,8.75715358664148,5.06479867310353,-2.276371144008,0,0,8.75715358664148,3.29771850653008,-10.1374091894212
2013-05-23,140.659633045856,92.5314577902862,166.964370665431,19.359689902902,139.863222725148,110.429659462836,16.2348341896478,179.19253920888,32.1304856236673,110.429659462836
2013-05-30,86.0472020747578,57.9712302068218,114.966270055425,14.1183340231071,-54.612430971098,65.8803800455416,0,176.124176615251,47.4793621391424,-44.5492794172944
2013-06-06,211.174768031579,192.823733538566,239.027588719439,10.2982909740798,125.127565956822,184.998122584145,76.9018030630697,261.371430039862,47.4101849703596,119.117742538603
2013-06-13,158.749286655695,131.170518052192,176.974019493799,9.64517296916302,-52.4254813758841,184.081062699976,131.170518052192,223.630668722264,16.5610625554329,-0.91705988416922
2013-06-20,216.354321196277,189.971515199761,232.949480431561,10.8717287272319,57.6050345405823,195.541400965676,144.554533864563,247.30841332441,22.8103289487585,11.4603382657002
2013-06-27,387.162323656816,361.984714891029,417.719975995096,13.8238648080991,170.808002460539,316.896559915772,186.177696486967,417.719975995096,59.0026893387868,121.355158950096
2013-07-03,421.261239964403,401.844470360899,461.849108876734,10.4349642429715,34.0989163075864,404.135998611946,338.293785960384,475.322654444559,24.2757086867176,87.2394386961745
2013-07-11,551.340351897414,521.120809163053,591.125764536251,17.9879487711899,130.079111933011,532.530135631133,425.599536391568,613.274822658817,44.5399309900342,128.394137019187
2013-07-18,629.685533193719,575.856655330345,695.585976169486,20.5560137198469,78.3451812963052,567.11693396883,488.469797438314,695.585976169486,39.0155331715932,34.5867983376967
2013-07-25,494.553352508522,456.283217822142,543.110376415643,15.5543041670082,-135.132180685197,590.059892700376,456.283217822142,671.763486559063,48.5347037932834,22.942958731546
2013-08-01,510.880689001714,485.291833807648,532.78211199702,11.8491632453985,16.3273364931922,495.30954230633,447.538456685653,532.78211199702,17.5660673022151,-94.7503503940459
2013-08-08,416.956907202996,390.575003138375,432.295250537996,10.0419060286594,-93.9237817987178,452.182629967828,390.575003138375,520.728693098423,34.8040690287741,-43.1269123385023
2013-08-15,348.909305886308,317.109050792947,376.197278320206,19.5756995487842,-68.0476013166884,412.209318766196,19.0701143081286,457.536629561631,30.5309646361306,-39.9733112016323
