"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40"
-9.78423728299215,-7.2316349291135,-1.09944803864134,1.90388242346226,-2.51226404233863,-1.40198002035449,-2.37012171727894,-3.1848191705887,-1.85480614326222,-3.87471716589921,0.951515352077947,-3.0862007688509,-3.37167887077086,-1.94572739623812,2.23141121112282,1.82181819749882,-0.559540399107165,-2.22287596185718,NA,NA,-10.0207500699937,-2.37328631221085,-4.72395420071659,-2.50381201301218,-6.69100589779473,-4.19916019821541,4.07513502866687,2.79283579753303,6.64832634353664,3.3625952372065,6.32316333777242,0.499637435674737,-2.00117526561466,1.09298233080008,-1.6881830146265,6.32871929113368,-4.89575388287004,-1.97795162543288,NA,NA
-0.369119292347033,-3.96698130096975,1.04233638913687,-4.15665663782665,0.0912043863379518,-4.07890764460071,-5.87516839444517,2.19916948180754,-1.48439279427213,4.35288415225978,-3.35854740222125,-1.91386043675062,0.0879592549806565,-4.35897065394667,2.15262486760819,1.44860876686102,-3.68435554848042,7.70057425094523,NA,NA,-1.26254142809592,-6.3030168771293,-4.12582862905276,-4.90456897454868,-2.05234499558426,3.3573345088851,0.129904369184797,-4.15888723012167,6.67806419447678,-2.18340763692019,1.09044302794955,-1.64825170827975,-0.0275804689007256,0.395167584974477,4.09327024582726,0.171364240366833,0.613345567370875,-1.69342393960719,NA,NA
-6.67170569556261,-11.6369576510493,-2.1779472391161,-3.88345724725635,-7.48678787416519,2.65543234355676,-4.57198747683259,-2.08859350844852,-2.2718922480403,-3.85991986117519,-7.87460726183749,-0.0197542274084426,-1.97812561549153,-2.40761187605763,-3.3720960298281,3.32537717805899,0.609893751398594,3.4706389297842,NA,NA,-4.77081349448221,-5.11916055277294,-1.43749037231568,-0.968550309117947,-4.38555496396956,-0.432994180651995,-1.97991801340002,-2.13147550470555,-4.98492040138028,2.28876600726305,2.75678027650177,4.18117035211955,4.69238249068728,1.81909144284146,2.18652912975543,0.000130339683347303,-0.24596848731004,4.73851247497814,NA,NA
-4.57197666509773,-6.19134560833049,0.412892465046818,-5.00491129443178,-5.52899254612673,-2.66217620545611,-0.859381515492049,-0.16873986005797,-2.74840862989088,-3.66498335554099,-0.428100904061795,-3.79290108943215,7.47707594838648,-2.60611957950765,-2.09196980272591,0.470377426751233,-3.18026452411761,-4.25077127098129,NA,NA,-5.76008656090583,-3.15035651726522,-0.375338373791587,-1.49459418335904,-3.28135751638052,1.72672087748057,-0.0398751606862586,-0.241959332644077,1.73637195354886,-1.36065124451147,4.884335526838,0.671734679931156,-2.09423148360709,-0.473919008086816,-2.2393478987042,-0.755504905725465,2.39668432887004,0.00860663908241281,NA,NA
-2.07307018608168,-5.7354619578485,-2.76822706640135,-5.4384009088441,0.239432657772446,-1.83036760981395,-4.27816375768785,-3.47401801623684,-2.10153100995952,0.250586670063804,-0.883928378445074,2.14855874519151,3.8194777903773,3.86959082791926,4.21551554605197,2.28900771794756,-5.21583000539383,4.37064002333647,NA,NA,-3.67205777451396,-3.55864669523569,-2.57344548458301,-4.13027654391634,-5.06768732838869,0.547296218685573,4.47668744127948,1.10795129085122,1.92710696330857,1.63766149856122,0.0737613571365222,-2.11158107709617,-3.83100813719177,-0.241048242581334,-2.76582036504943,-0.494529473049478,-1.17337057190342,0.635825692133968,NA,NA
-6.68628466326845,-5.95291020769794,0.204055895400905,-4.01529419362302,-4.68643757186702,-3.84216478600869,0.497546720637823,-6.36324982286308,-2.28409404913641,-7.09695172625969,-0.271577037801742,1.2405764555641,-1.87517282746469,-3.29689429922736,-0.753102525823437,-2.94462374901399,-1.05836075682739,4.52504899821319,NA,NA,-1.54221114815208,-4.77568080712194,-0.0406529925675884,-3.72578039871476,-4.53515303592695,-6.63898460510783,-1.38117254810753,-1.58202158998927,-0.00914713816873347,1.75797596816035,1.2435415546369,-3.42802698667035,4.07562327243858,-0.430285879542099,-1.77812200374563,1.77066090275934,1.03016213277425,1.04593764218565,NA,NA
-5.13611728711487,-4.53245407447713,-2.97019032542489,-4.00186529813492,-4.9829591317819,-3.75820146077396,-6.31179043419442,-3.58231877738205,-2.14304767222701,2.37083366376171,-3.35057016811612,-1.92168707448195,-1.24151037848777,2.85393699669411,3.05909554691231,2.60017191754283,-2.21927207011387,6.12257981757404,NA,NA,-2.52892935600575,-4.40666981077359,-6.61945108927218,-2.46991922765387,-2.19499534894039,-4.5952721624483,-1.24564365697088,3.90795861315979,3.07089581721547,2.74876679311917,-3.70655130171633,0.00172641892315306,-2.02476753736419,0.765782181160686,0.70612442289075,3.906398673355,-2.22175346508077,-1.21898892260041,NA,NA
-3.65426384701054,-3.75241855577054,-5.0746538083241,-7.54147190869535,-3.54011805015839,-4.68021055666061,-5.58741049825417,-0.59766456846441,-2.08453430381546,-4.27964128581561,-3.83721152281344,0.527906013604643,0.0826994458440188,-3.94194705805344,0.262644074593583,-3.02893379482193,-5.11563756769019,2.30131096241528,NA,NA,-0.224828930083683,-7.09339255072943,-2.57323292850025,-6.49963304957909,-1.66153426124783,-5.35898275354582,1.15998418915875,-0.74206559593631,0.265454412018377,4.66774159641668,3.49607479656735,-2.020977933641,1.6124557690929,2.00193115131256,-4.36356679484071,0.384444192588784,0.0310946217282302,0.812195440923084,NA,NA
-4.14868619901019,-6.21318195976997,-2.75342176781616,-5.7660105133252,-4.33084775532793,0.472892486089983,-0.377920521432975,-0.344341094713412,-2.6071174332318,-2.7746573413101,0.269945131448363,0.59599169005473,-4.65636822554503,-2.13193514945192,1.51708146816243,-3.89390663345114,-0.605851684806075,-1.34489256007863,NA,NA,-7.21673800056845,-9.16297476862255,-4.01721861033335,-3.90170523340728,-1.96175736623364,-3.40170985816831,-0.584821603005027,-1.42648293417278,1.71048481653942,4.74829927124449,-3.07304859175609,2.86796743637595,-3.85606726584482,4.65538496410005,0.5891550386761,-0.076084418722676,1.42092380959058,2.29210615998615,NA,NA
-8.64659433083066,-3.42027505825866,-4.7248338370527,-5.27596521399159,-6.01164940763297,-5.33218273912438,-2.18835813203359,-8.40023794686703,-2.60729140787519,2.08004682671068,3.24339398516751,2.6440980736662,-0.801230085799147,1.37571435191025,0.158042539125927,-2.66688956111089,3.03194597599833,2.46431002054865,NA,NA,-3.87257316383263,-0.756339837688144,-1.51575245398107,-5.80531182446003,-4.76691802909284,-1.31503978671501,2.75804267795787,-1.9829239981754,1.45719767957001,-1.7005335606469,2.67254550837616,1.59134874213847,-5.47268711167679,-1.68327934139105,1.09845675496506,1.00972907072304,-4.50215709011705,-2.91060701877611,NA,NA
-4.43133533300772,-5.03611820247034,-5.92979027515136,-4.83014055428425,-5.70731084184413,-2.26650203900566,-5.31111188229385,0.761894504365552,-4.55204455651448,-1.23195480698279,-2.36128413084726,2.72191172915673,-3.75681146740249,-1.32644418845046,2.20996395888838,-2.48382153107713,-4.12864546486499,3.10226768073683,NA,NA,-2.27694707498457,-7.67184160328155,-7.98442411528616,0.786708524029078,-1.77511279776904,-0.279257108203899,0.468001359373542,-3.55551237166046,8.64884444082804,1.7389721705616,2.4337661760364,2.37974131705783,5.74235309291906,1.39559792785371,-0.861410242684479,6.83460995931925,-0.339300585371376,0.483549343204619,NA,NA
-5.66446730319011,-2.14569356992419,-3.5737973018979,-9.30686782843967,-5.85845443623657,2.0289653654266,-1.0767776256212,-3.49367870683667,-3.35467305113555,-4.10106887725467,-1.1871149465802,-0.204473480773185,-1.07625570483609,-5.99876131097271,-0.0113746259641735,-1.19692590018713,-0.854073315627978,2.11333252002643,NA,NA,-3.55471208153685,0.265349818723731,-6.35364929695447,-4.61554264809457,0.297629786536059,-3.25373622711665,5.04199651807244,1.34262159679547,-1.23903555152901,5.72701031401648,0.927134411797747,4.01681921736476,-1.35288055681818,0.802145015206424,-0.580784567979034,0.455618690802149,2.19188240273659,-0.791093347253934,NA,NA
-6.10696922555809,-6.44393738733108,-5.39487398776923,0.210370364080643,-3.70168879414104,-3.31893058122475,-7.29655136789316,2.3494398909901,-2.97704572672145,3.5173464593969,-0.685289023428847,0.909242585804887,-3.24835094280819,2.85150716354411,-2.17647526088961,-2.64585164525815,-0.51360360794798,4.86382255563509,NA,NA,-4.78334271630739,-7.18742446377136,-2.87667383373311,-4.94660529705243,-1.0776487091832,-0.979485216324719,0.358430402041762,-3.40614369563121,-2.70252564021557,2.57922774329557,2.87251872415278,2.57307965342153,-5.18152936823572,5.80245190306918,-1.35411260422163,-2.2145029915555,-0.0657056040149804,-0.377605548852167,NA,NA
-5.33148668963057,-4.60033413518478,-2.40024913983012,-4.69215485757486,0.980480843097292,0.870339780585694,-1.18579906893925,-7.72362001750964,-5.02868250182785,-3.1891625406178,-4.62962005059943,0.89336231129915,0.244532342749382,-2.80705509572612,0.883467888940098,1.59269786300455,-5.33944383751253,3.16810627485565,NA,NA,-5.61542092102977,-2.93952273941153,-4.86120273349201,-4.50110483951125,-3.05506028790894,2.9674277439889,1.91686987979269,-3.56085049450157,4.23667795935445,1.49290516660156,2.92001063514663,3.50273224741389,0.97897907855374,2.84466752757252,4.77003744793698,-0.8470735642065,-0.111807414044076,1.35751759072367,NA,NA
-6.66035107686362,-3.3646067034952,-1.31272304906496,-2.78906923684781,-8.00581050486357,-5.37832555786997,-1.87276941245739,-1.78442562461377,-0.871243430489648,0.623883544992627,-0.330738139097665,-1.59439534430039,-3.98624353058289,1.51025833379928,0.949246653427488,-2.51288364696789,-0.100076228227141,3.28333966817135,NA,NA,-5.45631562468285,-5.88703895340969,-0.72191946295575,-0.080754953361287,-0.364598002603861,0.363622551262542,6.10690977113601,4.14969571106293,1.54345109165533,2.65576338968478,2.01776037950759,3.91021177653551,-0.293619960548212,-0.900813379190986,-0.0176909249720677,-3.91474656707307,-3.67438835100442,3.10113356546185,NA,NA
-0.639537474621902,-7.38695904436217,-0.0435710860736396,-7.5432658455992,-6.57517342631112,-0.80209695187497,-1.17627330365784,-2.27902024134808,-3.07386742041811,-4.4155754553247,-4.9543130446429,4.20015596630757,2.98048825293872,-4.01278489412914,-2.14938191832228,-0.71948242140064,-2.38355287961013,-0.033319078533635,NA,NA,-4.76858881570063,-8.23416711204322,-6.11744694206765,-0.833897653043248,-3.27664754099841,1.79586314817569,3.38325074661185,0.632405141918865,-0.0910473479517122,-2.86745820173053,3.5134674941314,1.79715879311383,5.2608482064973,6.98087916154535,-1.66444140231307,-3.68162614443302,-2.78024423480734,-2.24383415482094,NA,NA
