"model_name","RMSE","pred_var","coverage","peak_timing","mean_quantile","max_quantile","Pearsons_r","mean_bias","max_bias","mean_range"
"RW","1.75145999857958","2.50123156287151","94.4","1","0.535916666666667","0.9604","0.675777919035885","4.06660137446258","-11.0315445041769","33.054714395805"
"RW_obs","1.74827633851132","2.45621683487959","94.4","1","0.535022222222222","0.966","0.675224894915408","4.09521312726978","-11.3112094593436","31.7287516269329"
"AR","1.58591235204359","2.02184613727879","94.4","1","0.534261111111111","0.9806","0.669951401115291","0.988325315840407","-12.0493436934976","14.4292066240997"
